板块,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,所属行业
创业板,301236,软通动力,2022-03-15,"1,035,189,280","785,709,254",I 信息技术
创业板,301237,和顺科技,2022-03-23,"80,000,000","58,250,000",C 制造业
创业板,301238,瑞泰新材,2022-06-17,"733,333,300","733,333,300",C 制造业
创业板,301239,普瑞眼科,2022-07-05,"149,619,048","142,044,048",Q 卫生
创业板,301246,宏源药业,2023-03-20,"400,006,800","172,820,850",C 制造业
创业板,301248,杰创智能,2022-04-20,"153,705,000","112,328,700",I 信息技术
创业板,301251,威尔高,2023-09-06,"188,564,086","75,585,078",C 制造业
创业板,301252,同星科技,2023-05-25,"169,225,440","135,707,040",C 制造业
创业板,301255,通力科技,2022-12-27,"152,320,000","133,676,888",C 制造业
创业板,301256,华融化学,2022-03-22,"480,000,000","479,984,550",C 制造业
创业板,301257,普蕊斯,2022-05-17,"79,004,770","75,306,185",M 科研服务
创业板,301258,富士莱,2022-03-29,"91,670,000","91,136,000",C 制造业
创业板,301259,艾布鲁,2022-04-26,"226,200,000","145,059,397",N 公共环保
创业板,301260,格力博,2023-02-08,"483,632,134","205,528,805",C 制造业
创业板,301261,恒工精密,2023-07-10,"105,468,235","104,579,485",C 制造业
创业板,301262,海看股份,2023-06-20,"417,000,000","122,075,392",I 信息技术
创业板,301263,泰恩康,2022-03-29,"510,597,000","364,303,266",F 批发零售
创业板,301265,华新科技,2022-12-16,"302,973,182","243,933,112",C 制造业
创业板,301266,宇邦新材,2022-06-08,"142,974,500","135,632,418",C 制造业
创业板,301267,华厦眼科,2022-11-07,"840,000,000","648,444,383",Q 卫生
创业板,301268,铭利达,2022-04-07,"400,848,714","362,535,444",C 制造业
创业板,301269,华大九天,2022-07-29,"547,874,648","547,872,923",I 信息技术
创业板,301270,汉仪股份,2022-08-31,"100,000,000","94,492,844",I 信息技术
创业板,301272,英华特,2023-07-13,"58,502,300","39,686,323",C 制造业
创业板,301273,瑞晨环保,2022-10-25,"100,298,508","76,980,633",C 制造业
创业板,301275,汉朔科技,2025-03-11,"422,400,000","300,859,233",C 制造业
创业板,301276,嘉曼服饰,2022-09-09,"129,600,000","72,182,409",C 制造业
创业板,301277,新天地,2022-11-16,"392,078,400","392,078,400",C 制造业
创业板,301278,快可电子,2022-08-04,"89,708,143","54,086,008",C 制造业
创业板,301279,金道科技,2022-04-13,"168,524,738","130,499,738",C 制造业
创业板,301280,珠城科技,2022-12-26,"191,492,196","99,433,446",C 制造业
创业板,301281,科源制药,2023-04-04,"108,290,000","70,951,625",C 制造业
创业板,301282,金禄电子,2022-08-26,"210,933,875","176,577,875",C 制造业
创业板,301283,聚胶股份,2022-09-02,"116,222,756","91,361,202",C 制造业
创业板,301285,鸿日达,2022-09-28,"206,670,000","131,235,568",C 制造业
创业板,301286,侨源股份,2022-06-14,"400,100,000","161,295,898",C 制造业
创业板,301287,康力源,2023-06-14,"66,670,000","17,031,350",C 制造业
创业板,301288,清研环境,2022-04-22,"108,010,000","78,109,621",C 制造业
创业板,301289,国缆检测,2022-06-22,"78,000,000","77,500,900",M 科研服务
创业板,301290,东星医疗,2022-11-30,"100,173,334","79,578,534",C 制造业
创业板,301291,明阳电气,2023-06-30,"314,543,278","166,312,433",C 制造业
创业板,301292,海科新源,2023-07-07,"222,795,778","85,108,142",C 制造业
创业板,301293,三博脑科,2023-05-05,"205,986,987","172,206,016",Q 卫生
创业板,301295,美硕科技,2023-06-28,"100,800,000","29,400,000",C 制造业
创业板,301296,新巨丰,2022-09-02,"427,541,514","427,531,764",C 制造业
创业板,301297,富乐德,2022-12-30,"694,309,362","528,227,141",M 科研服务
创业板,301298,东利机械,2022-06-06,"146,800,000","108,098,367",C 制造业
创业板,301299,卓创资讯,2022-10-19,"60,662,620","45,859,658",I 信息技术
创业板,301300,远翔新材,2022-08-19,"65,429,000","39,074,763",C 制造业
创业板,301301,川宁生物,2022-12-27,"2,232,293,000","619,153,732",C 制造业
创业板,301302,华如科技,2022-06-23,"155,865,000","138,990,000",I 信息技术
创业板,301303,真兰仪表,2023-02-20,"408,800,000","102,111,650",C 制造业
创业板,301305,朗坤科技,2023-05-23,"241,960,804","124,351,554",N 公共环保
创业板,301306,西测测试,2022-07-26,"84,400,000","58,262,500",M 科研服务
创业板,301307,美利信,2023-04-24,"210,600,000","109,216,865",C 制造业
创业板,301308,江波龙,2022-08-05,"429,668,149","281,851,892",C 制造业
创业板,301309,万得凯,2022-09-19,"100,534,400","60,608,900",C 制造业
创业板,301310,鑫宏业,2023-06-02,"190,958,816","97,539,924",C 制造业
创业板,301311,昆船智能,2022-11-30,"240,000,000","240,000,000",C 制造业
创业板,301312,智立方,2022-07-11,"168,520,408","84,773,870",C 制造业
创业板,301313,凡拓数创,2022-09-30,"102,333,400","78,711,515",I 信息技术
创业板,301314,科瑞思,2023-03-28,"55,250,000","18,257,363",C 制造业
创业板,301315,威士顿,2023-06-21,"88,000,000","80,800,000",I 信息技术
创业板,301316,慧博云通,2022-10-13,"403,601,000","391,247,377",I 信息技术
创业板,301317,鑫磊股份,2023-01-19,"157,190,000","52,196,733",C 制造业
创业板,301318,维海德,2022-08-10,"135,298,885","93,180,195",C 制造业
创业板,301319,唯特偶,2022-09-29,"182,461,775","137,508,823",C 制造业
创业板,301320,豪江智能,2023-06-09,"182,010,000","114,175,425",C 制造业
创业板,301321,翰博高新,2022-08-18,"186,435,000","147,610,014",C 制造业
创业板,301322,绿通科技,2023-03-06,"142,655,878","96,212,680",C 制造业
创业板,301323,新莱福,2023-06-06,"106,584,390","68,405,413",C 制造业
创业板,301325,曼恩斯特,2023-05-12,"143,892,660","143,892,660",C 制造业
创业板,301326,捷邦科技,2022-09-21,"72,709,728","72,074,838",C 制造业
创业板,301327,华宝新能,2022-09-19,"174,381,356","142,773,075",C 制造业
创业板,301328,维峰电子,2022-09-08,"159,345,711","115,164,065",C 制造业
创业板,301329,信音电子,2023-07-17,"170,200,000","66,040,000",C 制造业
创业板,301330,熵基科技,2022-08-17,"235,351,550","204,668,620",C 制造业
创业板,301331,恩威医药,2022-09-21,"102,891,887","102,274,750",C 制造业
创业板,301332,德尔玛,2023-05-18,"461,562,500","264,840,240",C 制造业
创业板,301333,诺思格,2022-08-02,"96,581,256","96,458,474",M 科研服务
创业板,301335,天元宠物,2022-11-18,"127,797,900","88,301,347",C 制造业
创业板,301336,趣睡科技,2022-08-12,"51,904,540","40,165,926",C 制造业
创业板,301337,亚华电子,2023-05-26,"104,200,000","101,933,800",I 信息技术
创业板,301338,凯格精机,2022-08-16,"148,960,000","108,535,000",C 制造业
创业板,301339,通行宝,2022-09-09,"580,217,400","573,112,806",I 信息技术
创业板,301345,涛涛车业,2023-03-21,"109,049,071","35,029,121",C 制造业
创业板,301348,蓝箭电子,2023-08-10,"240,000,000","193,478,581",C 制造业
创业板,301349,信德新材,2022-09-09,"142,498,480","86,673,237",C 制造业
创业板,301353,普莱得,2023-05-30,"127,016,873","40,826,873",C 制造业
创业板,301355,南王科技,2023-06-12,"195,097,928","141,712,928",C 制造业
创业板,301356,天振股份,2022-11-14,"216,000,000","126,172,440",C 制造业
创业板,301357,北方长龙,2023-04-18,"95,200,000","62,177,500",C 制造业
创业板,301358,湖南裕能,2023-02-09,"847,731,658","763,278,154",C 制造业
创业板,301359,东南电子,2022-11-09,"120,176,000","71,147,027",C 制造业
创业板,301360,荣旗科技,2023-04-25,"69,785,560","34,054,508",C 制造业
创业板,301361,众智科技,2022-11-16,"116,336,000","56,336,000",C 制造业
创业板,301362,民爆光电,2023-08-04,"145,944,676","40,944,676",C 制造业
创业板,301363,美好医疗,2022-10-12,"795,966,832","522,030,341",C 制造业
创业板,301365,矩阵股份,2022-11-22,"182,428,801","123,122,890",M 科研服务
创业板,301366,一博科技,2022-09-26,"209,536,201","116,996,360",C 制造业
创业板,301367,瑞迈特,2022-11-01,"125,284,355","96,094,563",C 制造业
创业板,301368,丰立智能,2022-12-15,"120,100,000","118,860,295",C 制造业
创业板,301369,联动科技,2022-09-22,"102,307,779","55,501,741",C 制造业
创业板,301370,国科恒泰,2023-07-12,"470,600,000","470,600,000",F 批发零售
创业板,301371,敷尔佳,2023-08-01,"520,104,000","77,975,300",C 制造业
创业板,301372,科净源,2023-08-11,"68,571,430","41,170,445",N 公共环保
创业板,301373,凌玮科技,2023-02-08,"108,472,091","69,655,417",C 制造业
创业板,301376,致欧科技,2023-06-21,"402,468,975","193,642,874",F 批发零售
创业板,301377,鼎泰高科,2022-11-22,"411,412,934","98,860,934",C 制造业
创业板,301378,通达海,2023-03-20,"96,600,000","46,019,531",I 信息技术
创业板,301379,天山电子,2022-11-01,"277,481,718","218,521,050",C 制造业
创业板,301380,挖金客,2022-10-25,"101,392,433","82,351,243",I 信息技术
创业板,301381,赛维时代,2023-07-12,"406,484,938","378,669,204",F 批发零售
创业板,301382,蜂助手,2023-05-17,"285,327,403","236,356,572",I 信息技术
创业板,301383,天键股份,2023-06-09,"163,283,000","70,614,110",C 制造业
创业板,301386,未来电器,2023-03-29,"140,000,000","45,000,000",C 制造业
创业板,301387,光大同创,2023-04-18,"107,301,904","42,682,602",C 制造业
创业板,301388,欣灵电气,2022-11-09,"102,447,600","72,662,562",C 制造业
创业板,301389,隆扬电子,2022-10-31,"283,500,000","283,500,000",C 制造业
创业板,301390,经纬股份,2023-05-08,"60,000,000","49,056,180",M 科研服务
创业板,301391,卡莱特,2022-12-01,"95,014,811","92,835,621",C 制造业
创业板,301392,汇成真空,2024-06-05,"100,000,000","40,795,911",C 制造业
创业板,301393,昊帆生物,2023-07-12,"108,000,000","43,967,700",C 制造业
创业板,301395,仁信新材,2023-07-03,"242,850,438","129,350,688",C 制造业
创业板,301396,宏景科技,2022-11-11,"214,924,565","141,506,795",I 信息技术
创业板,301397,溯联股份,2023-06-28,"202,167,392","92,458,864",C 制造业
创业板,301398,星源卓镁,2022-12-15,"112,001,493","109,182,243",C 制造业
创业板,301399,英特科技,2023-05-23,"185,020,000","54,683,586",C 制造业
创业板,301408,华人健康,2023-03-01,"400,010,000","228,959,030",F 批发零售
创业板,301413,安培龙,2023-12-18,"127,922,580","76,374,862",C 制造业
创业板,301418,协昌科技,2023-08-21,"73,333,334","29,436,334",C 制造业
创业板,301419,阿莱德,2023-02-09,"150,000,000","112,103,250",C 制造业
创业板,301421,波长光电,2023-08-23,"115,718,000","46,308,485",C 制造业
创业板,301428,世纪恒通,2023-05-19,"98,666,667","69,627,455",I 信息技术
创业板,301429,森泰股份,2023-04-17,"118,220,000","43,668,361",C 制造业
创业板,301439,泓淋电力,2023-03-17,"389,101,809","183,245,424",C 制造业
创业板,301446,福事特,2023-07-25,"104,000,000","31,772,000",C 制造业
创业板,301448,开创电气,2023-06-19,"104,600,000","70,883,000",C 制造业
创业板,301449,天溯计量,2025-12-23,"91,304,348","20,543,479",M 科研服务
创业板,301456,盘古智能,2023-07-14,"152,089,325","68,551,838",C 制造业
创业板,301458,钧崴电子,2025-01-10,"266,666,700","117,481,987",C 制造业
创业板,301459,丰茂股份,2023-12-13,"104,121,820","26,098,991",C 制造业
创业板,301468,博盈特焊,2023-07-24,"169,148,040","97,503,388",C 制造业
创业板,301469,恒达新材,2023-08-22,"89,480,000","45,838,685",C 制造业
创业板,301479,弘景光电,2025-03-18,"124,551,466","71,300,912",C 制造业
创业板,301486,致尚科技,2023-07-07,"128,788,685","72,918,843",C 制造业
创业板,301487,盟固利,2023-08-09,"459,616,438","459,616,438",C 制造业
创业板,301488,豪恩汽电,2023-07-04,"101,639,040","41,779,233",C 制造业
创业板,301489,思泉新材,2023-10-24,"116,293,624","69,580,767",C 制造业
创业板,301491,汉桑科技,2025-08-06,"129,000,000","38,250,840",C 制造业
创业板,301498,乖宝宠物,2023-08-16,"400,472,840","189,546,952",C 制造业
创业板,301499,维科精密,2023-07-21,"138,254,866","138,254,866",C 制造业
创业板,301500,飞南资源,2023-09-21,"561,082,767","144,050,668",C 制造业
创业板,301501,恒鑫生活,2025-03-19,"147,900,000","43,500,000",C 制造业
创业板,301502,华阳智能,2024-02-02,"57,083,500","23,670,775",C 制造业
创业板,301503,智迪科技,2023-07-17,"104,000,000","57,668,000",C 制造业
创业板,301505,苏州规划,2023-07-19,"114,399,991","91,169,402",M 科研服务
创业板,301507,民生健康,2023-09-05,"356,554,330","110,186,858",C 制造业
创业板,301508,中机认检,2023-12-01,"226,085,200","58,836,400",M 科研服务
创业板,301509,金凯生科,2023-08-03,"120,446,669","56,740,928",C 制造业
创业板,301510,固高科技,2023-08-15,"404,418,880","380,033,240",C 制造业
创业板,301511,德福科技,2023-08-17,"630,322,000","398,647,407",C 制造业
创业板,301512,智信精密,2023-07-20,"74,666,760","48,721,260",C 制造业
创业板,301513,尚水智能,2026-04-17,"100,000,000","20,148,989",C 制造业
创业板,301515,港通医疗,2023-07-25,"100,000,000","67,557,550",C 制造业
创业板,301516,中远通,2023-12-08,"280,701,755","70,175,439",C 制造业
创业板,301517,陕西华达,2023-10-17,"151,237,380","97,474,580",C 制造业
创业板,301518,长华化学,2023-08-03,"145,469,515","58,739,539",C 制造业
创业板,301519,舜禹股份,2023-07-27,"161,642,879","76,092,879",N 公共环保
创业板,301520,万邦医药,2023-09-25,"93,171,373","32,698,443",M 科研服务
创业板,301522,上大股份,2024-10-16,"371,866,667","276,781,667",C 制造业
创业板,301525,儒竞科技,2023-08-30,"132,036,475","69,161,676",C 制造业
创业板,301526,国际复材,2023-12-26,"3,770,878,048","1,404,392,923",C 制造业
创业板,301528,多浦乐,2023-08-28,"89,755,000","46,256,333",C 制造业
创业板,301529,福赛科技,2023-09-11,"118,423,784","63,566,674",C 制造业
创业板,301531,春光集团,2026-05-11,"219,733,340","46,883,653",C 制造业
创业板,301533,威马农机,2023-08-18,"98,306,700","28,302,150",C 制造业
创业板,301535,浙江华远,2025-03-27,"425,294,118","169,796,118",C 制造业
创业板,301536,星宸科技,2024-03-28,"421,715,232","187,193,262",C 制造业
创业板,301538,骏鼎达,2024-03-20,"109,760,000","43,707,539",C 制造业
创业板,301539,宏鑫科技,2024-04-15,"148,000,000","77,973,524",C 制造业
创业板,301548,崇德科技,2023-09-20,"87,000,000","29,191,848",C 制造业
创业板,301550,斯菱智驱,2023-09-15,"335,348,750","205,214,168",C 制造业
创业板,301551,无线传媒,2024-09-26,"400,010,000","154,553,720",I 信息技术
创业板,301552,科力装备,2024-07-22,"123,760,000","30,940,000",C 制造业
创业板,301555,惠柏新材,2023-10-31,"92,266,700","48,347,250",C 制造业
创业板,301556,托普云农,2024-10-17,"85,280,000","29,480,000",I 信息技术
创业板,301557,常友科技,2025-03-04,"62,031,019","24,870,977",C 制造业
创业板,301558,三态股份,2023-09-28,"788,851,223","219,431,852",F 批发零售
创业板,301559,中集环科,2023-10-11,"600,000,000","90,000,000",C 制造业
创业板,301560,众捷汽车,2025-04-25,"121,600,000","58,432,000",C 制造业
创业板,301563,云汉芯城,2025-09-30,"84,650,928","19,135,696",F 批发零售
创业板,301565,中仑新材,2024-06-20,"400,010,000","128,010,000",C 制造业
创业板,301566,达利凯普,2023-12-29,"400,010,000","215,909,842",C 制造业
创业板,301567,贝隆精密,2024-01-16,"72,000,000","21,240,000",C 制造业
创业板,301568,思泰克,2023-11-28,"103,258,400","47,778,000",C 制造业
创业板,301571,国科天成,2024-08-21,"179,425,908","119,162,865",C 制造业
创业板,301575,艾芬达,2025-09-10,"121,338,000","24,371,950",C 制造业
创业板,301577,美信科技,2024-01-24,"45,029,500","18,841,155",C 制造业
创业板,301578,辰奕智能,2023-12-28,"105,931,008","30,120,870",C 制造业
创业板,301580,爱迪特,2024-06-26,"149,190,351","100,823,788",C 制造业
创业板,301581,黄山谷捷,2025-01-03,"80,000,000","42,294,500",C 制造业
创业板,301583,托伦斯,2026-07-10,"185,473,692","30,831,373",C 制造业
创业板,301584,建发致新,2025-09-25,"421,288,509","53,714,285",F 批发零售
